City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
516,Seoul,KR,2022-01-31 21:16:30,37.5683,126.9778,29.68,93,100,5.75,light snow
517,Amazar,RU,2022-01-31 21:21:01,53.858,120.875,-6.36,93,99,3.85,overcast clouds
518,Vestmanna,FO,2022-01-31 21:21:02,62.1564,-7.1664,40.12,93,100,9.22,overcast clouds
519,Igarka,RU,2022-01-31 21:21:02,67.4667,86.5833,2.64,95,100,14.12,light snow
520,Nyurba,RU,2022-01-31 21:21:03,63.2842,118.3319,-32.21,100,97,2.3,overcast clouds
521,Doctor Arroyo,MX,2022-01-31 21:21:03,23.6667,-100.1833,70.77,12,17,14.36,few clouds
522,Cabra,ES,2022-01-31 21:21:03,37.4725,-4.4421,51.91,44,0,1.3,clear sky
523,Shimoda,JP,2022-01-31 21:21:04,34.6667,138.95,42.24,70,38,9.15,scattered clouds
524,Southbridge,US,2022-01-31 21:21:04,42.0751,-72.0334,30.38,40,87,1.01,snow
525,Pafos,CY,2022-01-31 21:21:04,34.7667,32.4167,46.31,87,0,5.75,clear sky
526,Lasa,IT,2022-01-31 21:21:05,46.6166,10.7002,39.11,94,97,7.81,light snow
527,Mahibadhoo,MV,2022-01-31 21:21:05,3.7833,72.9667,82.47,78,8,13.82,clear sky
528,Paranagua,BR,2022-01-31 21:21:06,-25.52,-48.5092,91.09,76,24,4.68,few clouds
529,Port Keats,AU,2022-01-31 21:21:06,-14.25,129.55,80.67,83,52,23.89,moderate rain
530,Opelika,US,2022-01-31 21:21:06,32.6454,-85.3783,64.65,25,0,9.22,clear sky
531,Marshall,US,2022-01-31 21:21:07,34.3834,-86.3333,62.31,30,0,3.0,clear sky
532,Dwarka,IN,2022-01-31 21:21:07,22.2394,68.9678,71.53,83,0,8.75,clear sky
533,Khandyga,RU,2022-01-31 21:21:08,62.6667,135.6,-33.56,100,87,2.06,overcast clouds
534,Huanren,CN,2022-01-31 21:21:08,41.2647,125.3667,16.2,96,98,4.29,light snow
535,Lhokseumawe,ID,2022-01-31 21:21:09,5.1801,97.1507,76.35,84,100,2.93,overcast clouds
536,Zaragoza,ES,2022-01-31 21:18:29,41.6561,-0.8773,50.14,64,20,11.99,few clouds
537,Canyon,US,2022-01-31 21:21:09,34.9803,-101.9188,68.52,22,2,13.85,clear sky
538,Inhambane,MZ,2022-01-31 21:21:10,-23.865,35.3833,76.84,81,36,9.33,scattered clouds
539,Pizarro,CO,2022-01-31 21:21:10,4.9533,-77.366,79.88,77,85,5.64,overcast clouds
540,Guaraniacu,BR,2022-01-31 21:18:52,-25.1008,-52.8781,79.66,51,38,1.32,scattered clouds
541,Mitu,CO,2022-01-31 21:21:11,1.1983,-70.1733,87.73,45,99,1.41,overcast clouds
542,Mogadishu,SO,2022-01-31 21:21:11,2.0371,45.3438,77.54,85,33,18.3,scattered clouds
543,Abu Zabad,SD,2022-01-31 21:21:12,12.35,29.25,61.3,19,53,14.56,broken clouds
544,Cap Malheureux,MU,2022-01-31 21:21:12,-19.9842,57.6142,79.47,71,29,11.99,scattered clouds
545,Mount Gambier,AU,2022-01-31 21:21:13,-37.8333,140.7667,61.97,66,99,11.83,overcast clouds
546,Araguaina,BR,2022-01-31 21:19:00,-7.1911,-48.2072,77.29,89,89,3.85,overcast clouds
547,Cidreira,BR,2022-01-31 21:21:13,-30.1811,-50.2056,77.32,73,46,7.65,scattered clouds
548,Kilcock,IE,2022-01-31 21:21:14,53.4022,-6.6708,48.33,86,75,21.85,broken clouds
549,Adamas,GR,2022-01-31 21:21:14,36.7333,24.4333,55.81,62,59,20.92,broken clouds
550,Tame,CO,2022-01-31 21:21:15,6.461,-71.73,93.0,27,79,7.94,broken clouds
551,Komsomolskiy,UZ,2022-01-31 21:20:19,40.4272,71.7189,29.62,86,100,6.91,mist
552,Kamal,ID,2022-01-31 21:22:15,-7.1678,112.7192,78.69,91,100,5.35,overcast clouds
553,Abu Samrah,SY,2022-01-31 21:22:16,35.3029,37.1841,42.96,85,82,2.66,broken clouds
554,Ambon,ID,2022-01-31 21:22:16,-3.6954,128.1814,80.74,78,40,8.05,scattered clouds
555,Bandarbeyla,SO,2022-01-31 21:22:17,9.4942,50.8122,76.69,77,38,15.68,scattered clouds
556,Torbay,CA,2022-01-31 21:21:59,47.6666,-52.7314,33.58,74,75,14.97,broken clouds
557,Zhoucheng,CN,2022-01-31 21:22:17,35.9122,116.3117,26.35,33,56,5.06,broken clouds
558,Mahbubabad,IN,2022-01-31 21:22:17,17.6167,80.0167,63.54,34,6,3.51,clear sky
559,La Palma,US,2022-01-31 21:22:18,33.8464,-118.0467,68.22,65,75,3.0,broken clouds
560,Pau Dos Ferros,BR,2022-01-31 21:22:18,-6.1125,-38.2063,84.7,45,7,4.23,clear sky
561,Suez,EG,2022-01-31 21:22:19,29.9737,32.5263,52.88,76,6,4.94,clear sky
562,Semirom,IR,2022-01-31 21:22:19,31.4167,51.5667,28.36,97,100,3.18,snow
563,High Level,CA,2022-01-31 21:22:20,58.5169,-117.136,-2.09,71,100,9.22,light snow
564,Jaciara,BR,2022-01-31 21:22:20,-15.9653,-54.9683,71.24,93,100,6.31,moderate rain
565,San Francisco,US,2022-01-31 21:19:22,37.7749,-122.4194,64.29,66,75,1.99,broken clouds
566,Vardo,NO,2022-01-31 21:22:21,70.3705,31.1107,15.78,92,0,19.57,clear sky
567,Trinidad,BO,2022-01-31 21:22:21,-14.8333,-64.9,85.98,66,75,9.22,broken clouds
568,Longyan,CN,2022-01-31 21:22:22,25.1072,117.0225,46.22,98,100,3.42,light rain
569,Yamoussoukro,CI,2022-01-31 21:22:22,6.8206,-5.2767,77.86,31,59,0.0,haze
570,Chapleau,CA,2022-01-31 21:22:23,47.8405,-83.4034,19.49,79,100,9.22,overcast clouds
571,Krasnoselkup,RU,2022-01-31 21:22:23,65.7,82.4667,10.02,95,100,9.75,light snow
572,Joyabaj,GT,2022-01-31 21:22:24,14.995,-90.8061,77.85,53,69,3.6,broken clouds
573,Fort Nelson,CA,2022-01-31 21:22:24,58.8053,-122.7002,-0.81,78,75,5.75,light snow
574,Guerrero Negro,MX,2022-01-31 21:20:03,27.9769,-114.0611,68.58,41,2,10.74,clear sky
575,Waingapu,ID,2022-01-31 21:22:24,-9.6567,120.2641,77.88,85,89,11.79,overcast clouds
576,Villazon,BO,2022-01-31 21:22:25,-22.0866,-65.5942,52.77,68,95,16.31,overcast clouds
577,San Gabriel,US,2022-01-31 21:22:25,34.0961,-118.1058,68.18,43,0,0.0,clear sky
578,Tutoia,BR,2022-01-31 21:18:50,-2.7619,-42.2744,85.98,81,8,11.88,clear sky
579,Wenceslau Braz,BR,2022-01-31 21:22:26,-23.8739,-49.8028,71.04,89,80,5.21,broken clouds
580,Zelenoborskiy,RU,2022-01-31 21:22:26,66.845,32.3622,-2.78,99,97,3.44,overcast clouds
581,Araouane,ML,2022-01-31 21:21:09,18.9048,-3.5265,73.49,12,46,12.26,scattered clouds
582,Egvekinot,RU,2022-01-31 21:22:27,66.3167,-179.1667,-0.54,74,84,11.39,broken clouds
583,Wesselsbron,ZA,2022-01-31 21:22:27,-27.8549,26.3658,67.68,81,99,7.58,overcast clouds
584,Pop,UZ,2022-01-31 21:22:28,40.8736,71.1089,30.69,49,77,4.45,broken clouds
585,Hualmay,PE,2022-01-31 21:22:28,-11.0964,-77.6139,74.53,73,100,10.11,overcast clouds
586,Owando,CG,2022-01-31 21:22:29,-0.4819,15.8999,78.31,29,41,1.28,scattered clouds
587,Port-Gentil,GA,2022-01-31 21:22:29,-0.7193,8.7815,80.33,81,30,10.76,light rain
588,Anloga,GH,2022-01-31 21:22:30,5.7947,0.8973,80.82,67,75,8.79,broken clouds
589,Caernarfon,GB,2022-01-31 21:22:30,53.1413,-4.2702,46.67,48,100,12.66,overcast clouds
590,Porbandar,IN,2022-01-31 21:22:30,21.6422,69.6093,70.43,80,0,7.25,clear sky
591,Mehamn,NO,2022-01-31 21:22:31,71.0357,27.8492,24.98,91,100,9.86,overcast clouds
592,Dergachi,RU,2022-01-31 21:22:31,51.2328,48.7659,30.22,90,98,19.73,snow
593,Havelock,US,2022-01-31 21:22:32,34.8791,-76.9013,56.05,44,100,3.0,overcast clouds
594,Tocache,PE,2022-01-31 21:22:32,-8.1842,-76.5125,84.15,65,98,1.05,overcast clouds
595,Djambala,CG,2022-01-31 21:22:32,-2.5447,14.7533,76.01,61,72,2.62,light rain
596,Shubarshi,KZ,2022-01-31 21:22:33,48.5872,57.1869,18.32,94,100,7.2,overcast clouds
597,Abu Road,IN,2022-01-31 21:22:33,24.4833,72.7833,62.22,73,0,1.63,clear sky
598,Sterling,US,2022-01-31 21:23:34,39.0062,-77.4286,39.02,54,75,1.01,broken clouds
599,Miraflores,MX,2022-01-31 21:23:34,19.2167,-98.8083,74.03,29,8,4.45,clear sky
600,Alta Floresta,BR,2022-01-31 21:23:35,-9.8756,-56.0861,75.52,95,75,2.53,light rain
601,Biak,ID,2022-01-31 21:23:35,-0.9131,122.8766,75.69,81,70,4.72,broken clouds
602,Rio Verde De Mato Grosso,BR,2022-01-31 21:23:16,-18.9181,-54.8442,74.26,91,100,7.27,moderate rain
603,Port Augusta,AU,2022-01-31 21:23:35,-32.5,137.7667,70.7,79,100,16.89,moderate rain
604,Tabuk,PH,2022-01-31 21:23:36,17.4189,121.4443,68.29,96,98,2.95,overcast clouds
605,Segou,ML,2022-01-31 21:23:36,13.4317,-6.2157,81.09,12,71,9.06,broken clouds
606,Ustyuzhna,RU,2022-01-31 21:23:37,58.8394,36.4321,21.31,96,99,7.87,light snow
607,Amahai,ID,2022-01-31 21:23:37,-3.3333,128.9167,78.8,79,98,9.89,overcast clouds
608,Telde,ES,2022-01-31 21:23:37,27.9924,-15.4192,67.05,52,100,5.75,overcast clouds
609,Corby,GB,2022-01-31 21:23:38,52.4964,-0.6894,43.43,86,75,11.5,broken clouds
610,Grand Gaube,MU,2022-01-31 21:23:38,-20.0064,57.6608,79.38,71,25,11.99,scattered clouds
611,Greve Strand,DK,2022-01-31 21:23:39,55.5834,12.2999,33.01,85,75,3.44,broken clouds
612,Ponnani,IN,2022-01-31 21:23:39,10.767,75.9252,79.92,83,2,4.97,clear sky
613,Lithakia,GR,2022-01-31 21:23:39,37.7167,20.8333,49.59,84,100,19.24,overcast clouds
614,Half Moon Bay,US,2022-01-31 21:23:40,37.4636,-122.4286,63.41,75,20,1.99,mist
615,Ipixuna,BR,2022-01-31 21:23:40,-1.7625,-48.8043,80.55,82,100,3.06,light rain
616,Bambanglipuro,ID,2022-01-31 21:23:41,-7.95,110.2833,61.61,90,100,3.24,overcast clouds
617,Xiaoweizhai,CN,2022-01-31 21:23:41,26.1903,107.5125,33.53,96,100,3.91,light snow
618,Boca Do Acre,BR,2022-01-31 21:23:41,-8.7522,-67.3978,81.54,79,88,2.37,moderate rain
619,Zaranj,AF,2022-01-31 21:23:42,30.9667,61.8833,44.56,38,3,3.65,clear sky
620,Aklavik,CA,2022-01-31 21:23:42,68.2191,-135.0107,3.2,78,75,13.8,broken clouds
621,Hay River,CA,2022-01-31 21:21:54,60.8156,-115.7999,-4.02,71,75,9.22,broken clouds
622,Touros,BR,2022-01-31 21:23:43,-5.1989,-35.4608,83.3,74,33,14.07,scattered clouds
623,Champasak,LA,2022-01-31 21:23:43,14.75,106.0,70.86,80,6,1.97,clear sky
624,Bandarban,BD,2022-01-31 21:22:07,22.1965,92.2262,51.91,74,28,2.8,scattered clouds
625,Rabo De Peixe,PT,2022-01-31 21:23:44,37.8,-25.5833,59.27,94,20,8.05,few clouds
626,San Cristobal,VE,2022-01-31 21:23:44,7.7669,-72.225,78.98,46,84,3.74,broken clouds
627,Satkhira,BD,2022-01-31 21:20:08,22.7167,89.1,64.4,76,86,4.94,overcast clouds
628,Hastings,GB,2022-01-31 21:23:45,50.8552,0.5729,42.76,82,35,14.25,scattered clouds
629,Tuy Hoa,VN,2022-01-31 21:23:46,13.0833,109.3,73.54,91,42,5.93,scattered clouds
630,San Jeronimo,PE,2022-01-31 21:23:46,-11.9472,-75.2829,60.04,60,93,1.7,overcast clouds
631,Berezovyy,RU,2022-01-31 21:23:47,51.6667,135.7,-1.17,97,99,2.75,overcast clouds
632,Natal,BR,2022-01-31 21:18:57,-5.795,-35.2094,83.05,78,40,11.5,scattered clouds
633,Kimberley,ZA,2022-01-31 21:23:48,-28.7323,24.7623,65.89,100,100,3.44,overcast clouds
634,Lavrentiya,RU,2022-01-31 21:23:48,65.5833,-171.0,-1.77,84,52,11.25,broken clouds
635,Zhovkva,UA,2022-01-31 21:23:48,50.0583,23.9726,31.21,97,100,6.62,light snow
636,Kaura Namoda,NG,2022-01-31 21:23:49,12.5898,6.5779,66.15,14,0,10.18,clear sky
637,Nha Trang,VN,2022-01-31 21:23:49,12.25,109.1833,75.2,92,27,4.94,scattered clouds
638,Kaseda,JP,2022-01-31 21:23:50,31.4167,130.3167,38.43,66,71,10.74,broken clouds
639,Opuwo,NA,2022-01-31 21:23:50,-18.0607,13.84,68.58,54,100,10.67,overcast clouds
640,Husavik,IS,2022-01-31 21:20:13,66.0449,-17.3389,21.11,93,100,5.88,light snow
641,Lagos,NG,2022-01-31 21:23:50,6.5833,3.75,82.72,79,5,2.1,clear sky
642,Makokou,GA,2022-01-31 21:23:51,0.5738,12.8642,78.08,55,99,2.39,overcast clouds
643,Gao,ML,2022-01-31 21:23:51,16.6362,1.637,66.83,11,1,13.49,clear sky
644,Konevo,RU,2022-01-31 21:24:52,62.1215,39.3192,9.52,97,100,6.26,overcast clouds
645,Kannabe,JP,2022-01-31 21:24:52,34.5333,133.3833,33.39,64,31,2.93,scattered clouds
646,Inirida,CO,2022-01-31 21:24:52,3.8653,-67.9239,92.91,34,76,1.52,broken clouds
647,Mbinga,TZ,2022-01-31 21:24:53,-10.9333,35.0167,61.18,97,29,1.59,light rain
648,Boende,CD,2022-01-31 21:24:53,-0.2167,20.8667,74.68,43,99,3.13,overcast clouds
649,Henties Bay,NA,2022-01-31 21:24:54,-22.116,14.2845,69.85,81,100,2.17,overcast clouds
650,Mairipora,BR,2022-01-31 21:24:54,-23.3186,-46.5867,74.08,94,100,4.61,light rain
651,Grand-Santi,GF,2022-01-31 21:24:55,4.25,-54.3833,76.64,91,100,4.12,overcast clouds
652,Stefanesti,RO,2022-01-31 21:24:55,44.8667,24.9333,35.47,65,100,0.6,overcast clouds
653,Novopokrovka,UA,2022-01-31 21:24:55,49.8425,36.5477,30.58,93,100,13.24,snow
654,Calama,CL,2022-01-31 21:24:56,-22.4667,-68.9333,68.49,24,1,24.16,clear sky
655,Hede,CN,2022-01-31 21:24:56,33.7681,120.2517,30.72,48,100,6.91,overcast clouds
656,Green Valley,US,2022-01-31 21:24:57,31.8543,-110.9937,71.08,24,48,7.81,scattered clouds
657,Kampene,CD,2022-01-31 21:24:57,-3.6,26.6667,67.68,93,100,2.17,overcast clouds
658,Gamboma,CG,2022-01-31 21:24:57,-1.8764,15.8644,81.36,47,63,1.01,broken clouds
659,Loviisa,FI,2022-01-31 21:24:58,60.4566,26.2251,20.44,92,100,10.04,overcast clouds
660,Amuntai,ID,2022-01-31 21:24:09,-2.4177,115.2494,73.0,96,100,1.7,overcast clouds
661,Tual,ID,2022-01-31 21:24:58,-5.6667,132.75,83.84,76,100,21.39,moderate rain
662,Potsdam,DE,2022-01-31 21:24:59,52.3989,13.0657,37.06,88,51,3.0,broken clouds
663,Romitan,UZ,2022-01-31 21:24:59,39.9343,64.3814,33.75,93,0,2.3,clear sky
664,Puerto Leguizamo,CO,2022-01-31 21:25:00,-0.1934,-74.7819,90.95,33,100,2.91,overcast clouds
665,Tevaitoa,PF,2022-01-31 21:25:00,-16.7833,-151.5,81.01,71,2,18.81,clear sky
666,Arman,RU,2022-01-31 21:25:00,59.7,150.1667,0.46,78,79,14.09,broken clouds
667,Atambua,ID,2022-01-31 21:25:01,-9.1061,124.8925,73.98,86,97,10.27,overcast clouds
668,Copiapo,CL,2022-01-31 21:25:01,-27.3667,-70.3333,71.29,41,0,9.98,clear sky
669,Manaus,BR,2022-01-31 21:25:02,-3.1019,-60.025,86.5,74,40,4.61,scattered clouds
670,Freeport,US,2022-01-31 21:25:02,40.6576,-73.5832,32.25,48,0,3.0,clear sky
671,Semey,KZ,2022-01-31 21:25:03,50.4111,80.2275,3.38,96,23,5.01,few clouds
672,Timmins,CA,2022-01-31 21:25:03,48.4669,-81.3331,13.82,62,75,8.05,broken clouds
673,Barguzin,RU,2022-01-31 21:25:04,53.6167,109.6167,-13.7,96,92,2.39,overcast clouds
674,Micheweni,TZ,2022-01-31 21:25:04,-4.9667,39.8333,79.0,77,31,8.14,scattered clouds
675,Madingou,CG,2022-01-31 21:25:05,-4.1536,13.55,74.32,91,72,1.54,light rain
676,Campbell River,CA,2022-01-31 21:25:05,50.0163,-125.2446,43.18,65,20,3.44,few clouds
677,Ternate,ID,2022-01-31 21:25:06,0.8,127.4,79.16,80,100,4.68,overcast clouds
678,Qandala,SO,2022-01-31 21:25:06,11.472,49.8728,76.39,83,40,8.08,light rain
679,Akdepe,TM,2022-01-31 21:25:06,42.0551,59.3788,28.49,76,11,10.31,few clouds
680,Moose Jaw,CA,2022-01-31 21:25:07,50.4001,-105.5344,34.05,80,100,37.98,overcast clouds
681,Santa Barbara,US,2022-01-31 21:25:07,34.7333,-120.0343,57.4,41,0,0.0,clear sky
682,Teguldet,RU,2022-01-31 21:25:08,57.3064,88.1667,-6.11,98,63,2.98,broken clouds
683,Yecla,ES,2022-01-31 21:25:08,38.6137,-1.1147,55.62,43,2,20.56,clear sky
684,Verkhoshizhemye,RU,2022-01-31 21:25:09,58.011,49.1038,20.34,94,100,10.49,snow
