City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Norman Wells,CA,2022-01-31 04:52:31,65.282,-126.8329,-21.96,69,75,2.3
295,Torrelavega,ES,2022-01-31 04:52:32,43.3494,-4.0479,46.8,83,78,4.0
296,Alta,NO,2022-01-31 04:52:32,69.9689,23.2717,7.84,85,0,4.61
297,Ugoofaaru,MV,2022-01-31 04:52:32,5.6667,73.0,82.71,73,60,11.99
298,Presidencia Roque Saenz Pena,AR,2022-01-31 04:52:33,-26.7852,-60.4388,69.75,29,0,3.0
299,Haines Junction,CA,2022-01-31 04:52:33,60.7522,-137.5108,-0.45,65,59,2.3
300,Comodoro Rivadavia,AR,2022-01-31 04:52:34,-45.8667,-67.5,60.66,27,0,18.41
301,Angoche,MZ,2022-01-31 04:52:34,-16.2325,39.9086,78.04,81,1,4.97
302,Antofagasta,CL,2022-01-31 04:52:34,-23.65,-70.4,63.68,83,51,2.98
303,Grindavik,IS,2022-01-31 04:52:35,63.8424,-22.4338,28.87,74,75,16.11
304,Inhambane,MZ,2022-01-31 04:52:35,-23.865,35.3833,77.95,70,35,5.88
305,Lithgow,AU,2022-01-31 04:52:35,-33.4833,150.15,81.66,64,29,3.11
306,Lompoc,US,2022-01-31 04:52:36,34.6391,-120.4579,56.37,93,0,0.0
307,Lake City,US,2022-01-31 04:52:36,30.1897,-82.6393,42.01,81,0,3.44
308,Shaoyang,CN,2022-01-31 04:52:37,27.2315,111.4525,36.37,100,100,1.59
309,Chokurdakh,RU,2022-01-31 04:51:48,70.6333,147.9167,-28.1,99,55,1.36
310,Axim,GH,2022-01-31 04:52:37,4.8699,-2.2405,75.74,87,31,3.18
311,Serik,TR,2022-01-31 04:52:38,36.9169,31.0989,48.74,86,99,4.27
312,Narsaq,GL,2022-01-31 04:52:38,60.9167,-46.05,21.56,82,100,13.53
313,Panguna,PG,2022-01-31 04:52:38,-6.3164,155.4848,78.19,77,100,2.51
314,Mackenzie,CA,2022-01-31 04:52:39,55.2999,-123.1698,28.62,80,100,8.05
315,Xianyang,CN,2022-01-31 04:52:39,34.3378,108.7026,34.84,34,0,8.95
316,Ukiah,US,2022-01-31 04:52:40,39.1502,-123.2078,53.49,72,0,4.61
317,Los Llanos De Aridane,ES,2022-01-31 04:52:40,28.6585,-17.9182,56.95,67,0,8.05
318,At-Bashi,KG,2022-01-31 04:52:40,41.1702,75.8106,9.91,72,51,0.16
319,Turbat,PK,2022-01-31 04:53:41,26.0023,63.044,72.91,41,0,0.85
320,Bambanglipuro,ID,2022-01-31 04:53:41,-7.95,110.2833,78.6,68,82,9.24
321,Luderitz,NA,2022-01-31 04:53:42,-26.6481,15.1594,63.27,93,65,6.26
322,Zlynka,RU,2022-01-31 04:53:42,52.4267,31.7378,33.58,98,100,7.25
323,Rivers,CA,2022-01-31 04:53:42,50.0308,-100.2403,4.15,96,85,5.88
324,Lagunas,PE,2022-01-31 04:53:43,-5.2269,-75.6753,72.79,95,100,2.55
325,Lively,CA,2022-01-31 04:53:43,46.4334,-81.1498,16.61,97,98,3.76
326,Kamenka,RU,2022-01-31 04:53:43,51.3223,42.7678,32.76,97,100,18.57
327,Barmer,IN,2022-01-31 04:53:44,25.75,71.3833,70.21,56,0,3.2
328,Maple Creek,CA,2022-01-31 04:53:44,49.9168,-109.4848,41.41,65,83,9.22
329,Beroroha,MG,2022-01-31 04:53:44,-21.6667,45.1667,80.8,50,0,6.6
330,Saldanha,ZA,2022-01-31 04:53:45,-33.0117,17.9442,62.65,79,100,6.02
331,Ust-Nera,RU,2022-01-31 04:53:45,64.5667,143.2,-3.24,99,100,1.92
332,Boa Vista,BR,2022-01-31 04:53:46,2.8197,-60.6733,78.78,65,40,9.22
333,Okha,RU,2022-01-31 04:53:46,53.5739,142.9478,8.02,91,100,23.44
334,Radomsko,PL,2022-01-31 04:53:46,51.0671,19.4448,34.39,81,97,16.26
335,Puerto Penasco,MX,2022-01-31 04:53:47,31.3167,-113.5333,62.91,45,0,6.02
336,Honningsvag,NO,2022-01-31 04:53:47,70.9821,25.9704,29.95,74,20,12.66
337,Mantua,IT,2022-01-31 04:53:47,45.1667,10.7833,38.82,82,43,4.68
338,Kaspiysk,RU,2022-01-31 04:53:48,42.8816,47.6392,23.18,93,4,4.47
339,Makat,KZ,2022-01-31 04:53:48,47.6469,53.3463,27.9,91,90,7.07
340,Port Augusta,AU,2022-01-31 04:53:48,-32.5,137.7667,93.34,32,92,1.48
341,Kedougou,SN,2022-01-31 04:53:49,12.5579,-12.1743,75.11,19,8,3.6
342,Benjamin Hill,MX,2022-01-31 04:53:50,30.1667,-111.1,52.18,27,0,7.94
343,Tabou,CI,2022-01-31 04:53:51,4.423,-7.3528,76.96,87,32,2.91
344,Belmonte,BR,2022-01-31 04:53:51,-15.8631,-38.8828,77.5,87,28,7.96
345,Garissa,KE,2022-01-31 04:53:51,-0.4536,39.6401,76.5,73,45,6.71
346,Nador,MA,2022-01-31 04:53:52,35.174,-2.9287,53.85,87,0,4.61
347,Sao Filipe,CV,2022-01-31 04:53:52,14.8961,-24.4956,71.6,73,100,5.59
348,Clyde River,CA,2022-01-31 04:53:53,70.4692,-68.5914,-32.57,75,0,3.44
349,Matamoros,MX,2022-01-31 04:50:00,25.5333,-103.25,59.11,40,14,4.09
350,Asosa,ET,2022-01-31 04:53:53,10.0667,34.5333,62.53,36,6,4.7
351,Zaozerne,UA,2022-01-31 04:53:54,45.1582,33.2787,41.07,75,49,18.1
352,Port Lincoln,AU,2022-01-31 04:53:54,-34.7333,135.8667,75.16,64,12,6.58
353,Magadan,RU,2022-01-31 04:53:54,59.5667,150.8,9.28,76,92,14.92
354,Jinka,ET,2022-01-31 04:53:55,5.65,36.65,69.17,33,96,1.68
355,Fomboni,KM,2022-01-31 04:53:55,-12.28,43.7425,82.35,70,12,5.12
356,Yar-Sale,RU,2022-01-31 04:53:56,66.8333,70.8333,-4.99,99,90,7.47
357,Kloulklubed,PW,2022-01-31 04:53:56,7.0419,134.2556,82.42,69,95,13.06
358,General Bravo,MX,2022-01-31 04:53:56,25.8,-99.1667,62.64,89,49,20.13
359,Provideniya,RU,2022-01-31 04:53:57,64.3833,-173.3,10.51,72,0,15.66
360,Cabo San Lucas,MX,2022-01-31 04:53:57,22.8909,-109.9124,70.52,76,87,1.45
361,Airai,TL,2022-01-31 04:53:58,-8.9266,125.4092,70.74,67,92,7.83
362,Severomuysk,RU,2022-01-31 04:53:58,56.1481,113.4267,-8.7,92,100,3.83
363,Dubbo,AU,2022-01-31 04:53:59,-32.25,148.6167,87.93,45,40,4.61
364,Mana,GF,2022-01-31 04:53:59,5.6592,-53.7767,75.34,87,41,9.04
365,Concarneau,FR,2022-01-31 04:54:00,47.875,-3.9225,51.82,85,99,14.5
366,Mao,ES,2022-01-31 04:54:00,39.8885,4.2658,46.96,93,0,6.91
367,Lorengau,PG,2022-01-31 04:55:00,-2.0226,147.2712,81.57,82,100,16.33
368,Horsham,GB,2022-01-31 04:55:01,51.064,-0.3272,46.11,70,75,12.66
369,Rabo De Peixe,PT,2022-01-31 04:55:01,37.8,-25.5833,57.27,95,20,18.41
370,Inyonga,TZ,2022-01-31 04:55:02,-6.7167,32.0667,65.14,93,100,2.24
371,Preobrazheniye,RU,2022-01-31 04:54:10,42.9019,133.9064,21.51,40,3,7.52
372,Wahiawa,US,2022-01-31 04:55:02,21.5028,-158.0236,71.92,70,20,6.91
373,Jati,PK,2022-01-31 04:55:03,24.3539,68.2671,77.04,58,0,14.43
374,Payson,US,2022-01-31 04:55:04,40.0444,-111.7321,34.27,63,0,0.0
375,Acarau,BR,2022-01-31 04:55:04,-2.8856,-40.12,77.52,86,100,9.75
376,Vila Franca Do Campo,PT,2022-01-31 04:55:04,37.7167,-25.4333,58.19,79,75,14.07
377,Daulatpur,PK,2022-01-31 04:55:05,26.5015,67.9706,57.09,34,0,1.88
378,La Mata,PA,2022-01-31 04:55:05,8.0833,-80.8833,73.87,86,7,1.88
379,Kununurra,AU,2022-01-31 04:55:05,-15.7667,128.7333,89.58,66,40,13.8
380,Noumea,NC,2022-01-31 04:51:55,-22.2763,166.4572,82.38,76,77,6.55
381,Karmala,IN,2022-01-31 04:55:06,18.4167,75.2,79.05,17,0,2.98
382,Brenham,US,2022-01-31 04:55:06,30.1669,-96.3977,55.98,79,0,0.0
383,Sioux Lookout,CA,2022-01-31 04:55:07,50.1001,-91.917,12.58,85,100,8.05
384,Kavieng,PG,2022-01-31 04:55:07,-2.5744,150.7967,83.59,69,93,2.35
385,Zhezkazgan,KZ,2022-01-31 04:55:07,47.8043,67.7144,19.38,93,100,4.47
386,Cobija,BO,2022-01-31 04:55:08,-11.0267,-68.7692,70.03,99,100,1.83
387,Zyryanovsk,KZ,2022-01-31 04:55:08,49.7386,84.2719,1.92,90,59,0.98
388,Sistranda,NO,2022-01-31 04:55:09,63.7256,8.834,30.9,73,100,12.24
389,Zhuhai,CN,2022-01-31 04:55:09,22.2769,113.5678,59.97,71,40,21.85
390,Kenora,CA,2022-01-31 04:54:45,49.8167,-94.4337,16.77,73,100,11.5
391,Brufut,GM,2022-01-31 04:55:10,13.3814,-16.7518,68.09,73,95,3.44
392,Cabedelo,BR,2022-01-31 04:55:10,-6.9811,-34.8339,79.47,75,34,12.8
393,Kisesa,TZ,2022-01-31 04:55:11,-3.0833,34.15,62.96,97,100,6.24
394,Sambava,MG,2022-01-31 04:54:19,-14.2667,50.1667,80.11,77,47,9.51
395,General Roca,AR,2022-01-31 04:55:11,-39.0333,-67.5833,64.8,16,5,6.35
396,Alindao,CF,2022-01-31 04:55:11,5.0267,21.2088,67.53,32,49,4.12
397,Flinders,AU,2022-01-31 04:50:33,-34.5833,150.8552,86.2,71,30,8.19
398,Omboue,GA,2022-01-31 04:55:12,-1.5746,9.2618,77.45,87,100,2.64
399,Show Low,US,2022-01-31 04:55:09,34.2542,-110.0298,29.61,76,0,0.0
400,Cascais,PT,2022-01-31 04:55:12,38.6979,-9.4215,54.97,47,0,5.01
401,Lins,BR,2022-01-31 04:55:13,-21.6786,-49.7425,69.75,96,100,5.57
402,Mikhaylovka,RU,2022-01-31 04:55:13,50.06,43.2379,34.79,97,100,18.19
403,Deep River,CA,2022-01-31 04:55:14,46.1001,-77.4995,2.57,99,96,1.43
404,Coquimbo,CL,2022-01-31 04:55:14,-29.9533,-71.3436,62.33,88,0,1.14
405,Wanning,CN,2022-01-31 04:55:15,18.8003,110.3967,69.94,87,100,10.07
406,Hammerfest,NO,2022-01-31 04:55:15,70.6634,23.6821,27.05,68,100,3.44
407,Fuerte Olimpo,PY,2022-01-31 04:55:15,-21.0415,-57.8738,76.89,78,2,4.61
408,Takoradi,GH,2022-01-31 04:55:16,4.8845,-1.7554,76.39,82,36,1.68
409,Charters Towers,AU,2022-01-31 04:55:16,-20.1,146.2667,94.89,34,23,12.26
410,Beyneu,KZ,2022-01-31 04:55:16,45.3167,55.2,33.73,80,100,14.05
411,Tudela,ES,2022-01-31 04:55:17,42.0617,-1.6045,45.5,85,0,18.97
412,New Port Richey,US,2022-01-31 04:55:17,28.2442,-82.7193,50.95,74,0,5.44
413,Sorland,NO,2022-01-31 04:55:18,67.667,12.6934,32.07,83,100,18.1
414,Kavaratti,IN,2022-01-31 04:56:18,10.5669,72.642,81.54,73,1,9.1
415,Shimoda,JP,2022-01-31 04:56:19,34.6667,138.95,48.56,70,96,9.08
416,Salitral,PE,2022-01-31 04:56:19,-4.8572,-80.6811,74.7,66,100,8.12
417,Atar,MR,2022-01-31 04:51:46,20.5169,-13.0499,75.43,13,100,8.63
418,Bonavista,CA,2022-01-31 04:51:59,48.6499,-53.1147,36.12,74,67,26.8
419,Kuandian,CN,2022-01-31 04:56:20,40.7286,124.7847,26.78,31,100,3.33
420,Jinchang,CN,2022-01-31 04:56:20,38.4953,102.1739,24.42,28,84,8.99
421,Canakkale,TR,2022-01-31 04:55:15,40.0833,26.8333,41.52,83,52,2.17
422,Gawler,AU,2022-01-31 04:56:21,-34.6,138.7333,100.62,29,57,9.22
423,Meulaboh,ID,2022-01-31 04:56:21,4.1363,96.1285,86.23,63,70,3.36
424,Lahij,YE,2022-01-31 04:56:21,13.1667,44.5833,69.85,79,100,8.1
425,Chabahar,IR,2022-01-31 04:56:22,25.2919,60.643,72.52,59,0,13.2
426,Coruripe,BR,2022-01-31 04:56:22,-10.1256,-36.1756,77.56,84,78,7.18
427,Padang,ID,2022-01-31 04:56:23,-0.9492,100.3543,84.25,63,82,4.81
428,Sola,VU,2022-01-31 04:56:23,-13.8833,167.55,79.59,80,100,8.88
429,Kayes,ML,2022-01-31 04:56:23,14.0,-11.0,76.5,12,36,3.85
430,Port Macquarie,AU,2022-01-31 04:54:08,-31.4333,152.9167,82.36,71,27,8.81
431,Wakkanai,JP,2022-01-31 04:56:24,45.4094,141.6739,19.38,63,75,19.57
432,Kumbo,CM,2022-01-31 04:56:24,6.2,10.6667,57.11,31,76,0.2
433,Kuusamo,FI,2022-01-31 04:56:25,65.9667,29.1833,-5.76,84,0,2.3
434,Shirokiy,RU,2022-01-31 04:56:26,49.758,129.523,1.74,87,72,5.55
435,Kilindoni,TZ,2022-01-31 04:56:26,-7.9139,39.6668,80.74,78,59,8.21
436,Byron Bay,AU,2022-01-31 04:56:26,-28.65,153.6167,87.91,67,30,8.1
437,Marawi,PH,2022-01-31 04:56:27,7.9986,124.2928,75.65,73,100,6.26
438,Hamilton,US,2022-01-31 04:53:53,39.1834,-84.5333,28.72,79,84,1.01
439,Innisfail,AU,2022-01-31 04:56:27,-17.5333,146.0333,84.24,70,66,8.08
440,Havre-Saint-Pierre,CA,2022-01-31 04:56:28,50.2334,-63.5986,12.2,66,100,12.66
441,Feijo,BR,2022-01-31 04:53:10,-8.1642,-70.3536,72.03,98,100,0.6
442,Qasigiannguit,GL,2022-01-31 04:56:28,68.8193,-51.1922,-9.53,65,44,12.06
443,Concepcion Del Oro,MX,2022-01-31 04:56:29,24.6333,-101.4167,54.46,20,15,5.23
444,Sorong,ID,2022-01-31 04:56:29,-0.8833,131.25,83.35,67,96,17.85
445,Shingu,JP,2022-01-31 04:56:30,33.7333,135.9833,50.99,31,4,5.17
446,Odienne,CI,2022-01-31 04:56:30,9.51,-7.5692,69.64,20,4,3.53
447,Siverek,TR,2022-01-31 04:56:31,37.755,39.3167,34.41,96,100,4.36
448,Hailar,CN,2022-01-31 04:56:31,49.2,119.7,-4.83,89,47,4.32
449,Bosobolo,CD,2022-01-31 04:56:32,4.1833,19.9,68.11,30,74,4.07
450,Kaiyuan,CN,2022-01-31 04:56:32,23.6977,103.3037,53.47,79,98,3.83
451,Khorixas,NA,2022-01-31 04:56:32,-20.3667,14.9667,62.46,68,97,3.74
452,Lincoln,US,2022-01-31 04:56:09,40.8,-96.667,37.9,68,100,4.0
453,Latung,PH,2022-01-31 04:56:33,5.5,120.8833,82.45,73,50,6.82
454,Nsoko,SZ,2022-01-31 04:56:33,-27.0333,31.95,74.46,87,87,2.42
455,Lodja,CD,2022-01-31 04:55:09,-3.4833,23.4333,71.94,90,100,2.51
456,Opuwo,NA,2022-01-31 04:56:34,-18.0607,13.84,60.78,58,98,3.47
457,Saint Anthony,US,2022-01-31 04:56:34,45.0205,-93.218,14.95,82,0,1.01
458,Bara,NG,2022-01-31 04:56:34,10.3744,10.7288,56.7,24,47,7.27
459,Hokitika,NZ,2022-01-31 04:57:35,-42.7167,170.9667,68.67,58,71,6.4
460,Manoel Urbano,BR,2022-01-31 04:57:35,-8.8389,-69.2597,72.18,97,100,1.01
461,Lian,PH,2022-01-31 04:57:36,14.0381,120.6509,89.06,57,60,15.99
462,Watford,GB,2022-01-31 04:57:36,51.6553,-0.396,45.79,71,87,1.01
463,Emerald,AU,2022-01-31 04:57:37,-23.5333,148.1667,95.14,36,71,6.91
464,Nuevitas,CU,2022-01-31 04:57:37,21.5453,-77.2644,68.58,60,98,8.5
465,Chenghai,CN,2022-01-31 04:57:37,23.4632,116.768,53.51,66,100,11.18
466,Praya,CV,2022-01-31 04:57:38,14.9215,-23.5087,70.34,68,75,18.41
467,Nova Vicosa,BR,2022-01-31 04:57:38,-17.8919,-39.3719,77.83,85,55,11.83
468,Ambalavao,MG,2022-01-31 04:57:39,-21.8333,46.9333,66.18,64,21,3.04
469,Oranjemund,NA,2022-01-31 04:57:39,-28.55,16.4333,65.23,91,94,3.76
470,Mugur-Aksy,RU,2022-01-31 04:57:40,50.35,90.5,8.94,58,2,1.59
471,Montclair,US,2022-01-31 04:57:40,40.8259,-74.209,23.02,68,40,0.0
472,Wagar,SD,2022-01-31 04:57:41,16.1525,36.2032,65.08,71,1,8.34
473,Mount Pleasant,US,2022-01-31 04:57:41,32.7941,-79.8626,48.99,53,0,1.99
474,Bourail,NC,2022-01-31 04:57:42,-21.5667,165.4833,82.63,70,98,7.14
475,Peniche,PT,2022-01-31 04:57:42,39.3558,-9.3811,51.75,85,4,10.13
476,Velsk,RU,2022-01-31 04:57:43,61.0701,42.0983,-2.4,100,99,3.8
477,Tetouan,MA,2022-01-31 04:52:55,35.5711,-5.3724,52.68,87,5,1.14
478,Moose Factory,CA,2022-01-31 04:57:43,51.2585,-80.6094,-18.4,83,0,4.61
479,Tilichiki,RU,2022-01-31 04:57:44,60.4667,166.1,12.43,92,100,10.76
480,Nome,US,2022-01-31 04:57:44,64.5011,-165.4064,-3.19,85,0,5.23
481,Burns Lake,CA,2022-01-31 04:57:45,54.2331,-125.7533,20.62,99,57,2.46
482,Pasighat,IN,2022-01-31 04:57:46,28.0667,95.3333,67.15,38,5,3.91
483,Verkh-Suetka,RU,2022-01-31 04:57:46,53.3,80.05,16.99,94,100,9.78
484,Saint-Joseph,RE,2022-01-31 04:57:46,-21.3667,55.6167,82.76,80,67,13.06
485,Sahuaripa,MX,2022-01-31 04:57:47,29.05,-109.2333,55.35,35,15,5.32
486,Fare,PF,2022-01-31 04:57:47,-16.7,-151.0167,81.19,70,10,9.8
487,Nyurba,RU,2022-01-31 04:57:48,63.2842,118.3319,-10.88,96,69,4.12
488,Baykit,RU,2022-01-31 04:57:48,61.67,96.37,1.63,95,97,1.07
489,Fort Portal,UG,2022-01-31 04:57:49,0.6617,30.2748,67.06,45,100,1.63
490,Pangnirtung,CA,2022-01-31 04:57:49,66.1451,-65.7125,-22.79,85,73,6.13
491,Urengoy,RU,2022-01-31 04:57:49,65.9667,78.3667,-3.26,99,97,8.12
492,Sabang,ID,2022-01-31 04:57:50,5.8933,95.3214,81.55,76,80,11.7
493,Pandan,PH,2022-01-31 04:57:51,14.0453,124.1694,78.94,84,96,15.17
494,Dinguiraye,GN,2022-01-31 04:57:51,11.3,-10.7167,68.79,20,4,2.42
495,Husavik,IS,2022-01-31 04:57:52,66.0449,-17.3389,22.91,64,92,19.91
496,Raudeberg,NO,2022-01-31 04:57:52,61.9875,5.1352,32.86,69,100,1.99
497,Leningradskiy,RU,2022-01-31 04:57:52,69.3833,178.4167,-15.25,93,89,4.88
498,Turukhansk,RU,2022-01-31 04:57:53,65.8167,87.9833,0.43,93,99,12.33
499,Naze,JP,2022-01-31 04:57:53,28.3667,129.4833,58.12,55,63,16.71
500,Ejido,VE,2022-01-31 04:57:54,8.5514,-71.2375,64.74,91,100,2.28
501,Rome,US,2022-01-31 04:57:54,34.257,-85.1647,39.58,81,54,3.02
502,Recodo,PH,2022-01-31 04:57:54,6.9519,121.9636,87.82,66,75,5.75
503,Caucaia,BR,2022-01-31 04:57:55,-3.7361,-38.6531,82.04,77,40,12.66
504,Chapais,CA,2022-01-31 04:57:55,49.7834,-74.8492,-13.22,100,94,3.38
505,Kudat,MY,2022-01-31 04:57:56,6.8837,116.8477,84.29,79,20,4.61
506,Safford,US,2022-01-31 04:58:56,32.834,-109.7076,56.12,45,1,4.72
507,Mahibadhoo,MV,2022-01-31 04:58:57,3.7833,72.9667,82.35,75,2,12.93
508,Ornskoldsvik,SE,2022-01-31 04:58:57,63.2909,18.7153,16.75,92,11,8.05
509,Tagusao,PH,2022-01-31 04:58:57,9.1924,117.8141,85.03,67,28,7.99
510,Najran,SA,2022-01-31 04:58:58,17.4924,44.1277,50.65,29,2,1.59
511,Batagay,RU,2022-01-31 04:58:58,67.6333,134.6333,-31.79,99,57,0.78
512,Korcula,HR,2022-01-31 04:58:37,42.9622,17.1369,37.96,55,0,7.45
513,Margate,GB,2022-01-31 04:58:59,51.3813,1.3862,44.74,70,55,13.0
514,Sai Buri,TH,2022-01-31 04:58:59,6.7013,101.6168,83.91,63,71,10.02
515,Chardara,KZ,2022-01-31 04:59:00,41.2547,67.9692,36.66,55,64,6.11
516,Menongue,AO,2022-01-31 04:59:00,-14.6585,17.691,60.64,94,100,3.94
517,Clonakilty,IE,2022-01-31 04:59:01,51.6231,-8.8706,44.1,74,71,18.23
518,Vallenar,CL,2022-01-31 04:59:01,-28.5708,-70.7581,64.17,72,0,3.49
519,Mayo,US,2022-01-31 04:59:01,38.8876,-76.5119,29.89,68,100,3.0
520,Mookane,BW,2022-01-31 04:59:02,-23.688,26.6595,67.08,82,96,9.69
521,Srandakan,ID,2022-01-31 04:59:02,-7.9386,110.2506,77.74,68,82,8.97
522,Preston,GB,2022-01-31 04:59:03,53.7667,-2.7167,44.74,72,94,5.99
523,Prieska,ZA,2022-01-31 04:59:03,-29.6641,22.7474,69.8,74,67,6.24
524,Chiredzi,ZW,2022-01-31 04:59:04,-21.05,31.6667,70.56,83,22,7.05
525,Matara,LK,2022-01-31 04:59:04,5.9485,80.5353,86.04,64,14,4.09
526,Kropotkin,RU,2022-01-31 04:59:05,45.4375,40.5756,31.89,84,100,4.68
527,Nioro,GM,2022-01-31 04:59:05,13.35,-15.75,74.19,26,71,7.67
528,Lumberton,US,2022-01-31 04:59:06,34.6182,-79.0086,37.35,69,13,7.81
529,Cochrane,CA,2022-01-31 04:55:23,51.1834,-114.4687,41.27,64,75,3.44
530,Antalaha,MG,2022-01-31 04:59:06,-14.9003,50.2788,80.92,68,62,8.12
531,Siteki,SZ,2022-01-31 04:59:07,-26.45,31.95,68.92,86,64,2.21
532,Sibolga,ID,2022-01-31 04:59:07,1.7427,98.7792,85.59,64,93,4.03
533,Verkhoyansk,RU,2022-01-31 04:59:07,67.5447,133.385,-30.96,99,84,1.19
534,Kuznetsk,RU,2022-01-31 04:59:08,53.1167,46.6004,21.47,95,100,10.69
535,Medicine Hat,CA,2022-01-31 04:59:08,50.0501,-110.6683,42.24,65,100,5.99
536,Pringsewu,ID,2022-01-31 04:59:09,-5.3582,104.9744,79.45,84,100,3.29
537,Kinsale,IE,2022-01-31 04:59:09,51.7075,-8.5306,44.24,75,40,21.85
538,Wanaka,NZ,2022-01-31 04:56:36,-44.7,169.15,77.83,46,98,1.74
539,Tezu,IN,2022-01-31 04:56:22,27.9167,96.1667,68.61,30,4,4.56
540,Altamira,BR,2022-01-31 04:59:10,-3.2033,-52.2064,71.42,99,100,1.57
541,Buta,CD,2022-01-31 04:55:09,2.7858,24.73,66.7,42,100,2.51
542,Pacific Grove,US,2022-01-31 04:57:55,36.6177,-121.9166,52.66,88,75,1.99
543,Saint-Pierre,RE,2022-01-31 04:59:11,-21.3393,55.4781,83.84,83,75,10.36
544,Kemijarvi,FI,2022-01-31 04:59:11,66.7131,27.4306,-2.43,99,74,3.02
545,Yigou,CN,2022-01-31 04:59:11,35.8114,114.3167,44.26,14,0,12.01
546,Puerto Baquerizo Moreno,EC,2022-01-31 04:59:12,-0.9,-89.6,74.14,83,100,9.44
547,Nelson Bay,AU,2022-01-31 04:59:12,-32.7167,152.15,83.68,71,47,4.0
548,Saint George,US,2022-01-31 04:59:13,37.1041,-113.5841,45.54,37,0,3.15
549,Luanda,AO,2022-01-31 04:57:38,-8.8368,13.2343,75.65,89,98,7.9
550,Abha,SA,2022-01-31 04:59:13,18.2164,42.5053,51.62,87,0,6.91
551,Puerto Narino,CO,2022-01-31 04:59:14,-3.7703,-70.3831,75.15,79,100,2.3
552,Artyom,AZ,2022-01-31 05:00:26,40.4723,50.333,28.54,64,8,16.49
553,Villarrica,PY,2022-01-31 05:00:30,-25.75,-56.4333,73.45,62,43,2.55
554,Arlit,NE,2022-01-31 05:00:37,18.7369,7.3853,55.51,18,2,10.6
555,Zelenets,RU,2022-01-31 05:00:38,61.8849,50.7489,-6.59,99,63,4.52
556,Itaituba,BR,2022-01-31 05:00:40,-4.2761,-55.9836,72.75,95,100,1.07
557,Chicama,PE,2022-01-31 05:00:42,-7.8447,-79.1469,69.62,83,99,4.76
558,Cuamba,MZ,2022-01-31 05:00:42,-14.8031,36.5372,70.03,89,16,0.96
559,Vestmannaeyjar,IS,2022-01-31 05:00:43,63.4427,-20.2734,33.4,60,100,27.0
560,Tevriz,RU,2022-01-31 05:00:43,57.509,72.4042,11.21,94,99,6.13
561,Bilma,NE,2022-01-31 05:00:44,18.6853,12.9164,50.11,22,1,14.58
562,Plettenberg Bay,ZA,2022-01-31 05:00:44,-34.0527,23.3716,70.7,82,89,1.59
563,Ajdabiya,LY,2022-01-31 05:00:45,30.7554,20.2263,55.53,61,82,14.52
564,Galesong,ID,2022-01-31 05:00:45,-5.3166,119.3661,87.82,73,99,12.46
565,Homer,US,2022-01-31 04:59:09,59.6425,-151.5483,21.78,88,22,4.99
566,Cockburn Town,TC,2022-01-31 05:00:46,21.4612,-71.1419,74.21,80,98,19.15
567,Conde,BR,2022-01-31 05:00:46,-7.2597,-34.9075,77.59,79,25,9.17
568,Calvinia,ZA,2022-01-31 05:00:47,-31.4707,19.776,75.85,52,79,8.48
569,Plouzane,FR,2022-01-31 05:00:48,48.3833,-4.6167,48.29,79,75,13.8
570,Barahona,DO,2022-01-31 05:00:48,18.2085,-71.1008,73.47,81,13,1.12
